Date,Volume,Close,Average
2014-05-23,8293200,614.13,610.644825
2014-05-22,7170000,607.27,606.955
2014-05-21,7030700,606.31,604.725
2014-05-20,8387000,604.71,604.0875
2014-05-19,11348400,604.59,601.775
2014-05-16,9866300,597.51,592.2675
2014-05-15,8244500,588.82,592.04
2014-05-14,5943000,593.87,593.86
2014-05-13,5704900,593.76,592.75
2014-05-12,7614600,592.83,590.345
2014-05-09,10414200,585.5425,584.165625
2014-05-08,8224900,587.99,589.2625
2014-05-07,10102300,592.33,593.15
2014-05-06,13377300,594.41,598.757475
2014-05-05,10252400,600.96,595.525
2014-05-02,6839800,592.58,592.2075
2014-05-01,8716000,591.48,591.16
2014-04-30,16308600,590.09,592.99
2014-04-29,12049200,592.33,592.89
2014-04-28,23910200,594.09,583.7975
2014-04-25,13938400,571.94,568.105
2014-04-24,27139700,567.77,566.6775
2014-04-23,14105000,524.75,527.3475
2014-04-22,7234400,531.699,529.584
2014-04-21,6519600,531.17,528.1525
2014-04-17,10154800,524.94,522.975
2014-04-16,7670200,519.01,518.07135
2014-04-15,9517500,517.9599,517.799975
2014-04-14,7345500,521.68,520.7375
2014-04-11,9704200,519.61,519.645
2014-04-10,8559000,523.48,527.3925
2014-04-09,7363200,530.32,526.3675
2014-04-08,8710300,523.44,523.362525
2014-04-07,10351800,523.47,526.07
2014-04-04,9830400,531.82,535.5525
2014-04-03,5798000,538.79,540.08
2014-04-02,6443600,542.55,542.1675
2014-04-01,7170000,541.65,539.5125
2014-03-31,6023900,536.74,538.1775
2014-03-28,7163000,536.86,537.092475
2014-03-27,7929700,537.46,538.523775
2014-03-26,10706000,539.78,543.54
2014-03-25,10081900,544.99,542.9575
2014-03-24,12703600,539.19,538.2925
2014-03-21,13358800,532.87,531.22
2014-03-20,7442800,528.7,529.6525
2014-03-19,8027000,531.26,532.19
2014-03-18,7487400,531.4,528.617525
2014-03-17,7126600,526.74,527.565
2014-03-14,8471400,524.69,526.8425
2014-03-13,9205100,530.65,534.2275
2014-03-12,7118800,536.61,535.1175
2014-03-11,9972300,536.09,535.7175
2014-03-10,6378000,530.92,530.237275
2014-03-07,7883200,530.44,529.89
2014-03-06,6624600,530.75,531.519975
2014-03-05,7145100,532.36,531.79
2014-03-04,9255000,531.24,530.6625
2014-03-03,8527900,527.76,526.16
2014-02-28,13284600,526.24,527.5475
2014-02-27,10781500,527.67,522.41
2014-02-26,9864900,517.35,520.39
2014-02-25,8284000,522.06,525.50125
2014-02-24,10318200,527.55,525.759975
2014-02-21,9956600,525.25,529.303175
2014-02-20,10923500,531.15,532.535
2014-02-19,11206000,537.37,540.84
2014-02-18,9294700,545.99,547.1975
2014-02-14,9747300,543.99,543.412475
2014-02-13,10978500,544.43,539.535
2014-02-12,11003600,535.92,536.4175
2014-02-11,10080600,535.96,533.455
2014-02-10,12341400,528.99,524.41
2014-02-07,13224300,519.68,520.342475
2014-02-06,9205900,512.51,510.97
2014-02-05,11726600,512.59,510.170475
2014-02-04,13452900,508.79,506.715
2014-02-03,14338000,501.53,502.7925
2014-01-31,16599900,500.6,497.715
2014-01-30,24232200,499.782,501.3805
2014-01-29,17957500,500.75,502.6725
2014-01-28,38054400,506.5,508.0825
2014-01-27,19817100,550.5,550.28
2014-01-24,15334100,546.07,550.11
2014-01-23,14401400,556.18,551.8566
2014-01-22,13570900,551.51,551.881175
2014-01-21,11733100,549.07,545.1375
2014-01-17,15240700,540.67,546.03
2014-01-16,8188500,554.25,554.42
2014-01-15,13987100,557.36,555.685
2014-01-14,11877200,546.39,542.25
2014-01-13,13517600,535.73,534.505
2014-01-10,10892000,532.94,536.17
2014-01-09,9969600,536.519,541.382275
2014-01-08,9233200,543.46,541.63
2014-01-07,11328900,540.0375,542.060625
2014-01-06,14736100,543.93,540.445
2014-01-03,14016700,540.98,546.9925
2014-01-02,8381600,553.13,554.46525
2013-12-31,7967300,561.02,557.6175
2013-12-30,9058200,554.52,556.09775
2013-12-27,8067300,560.09,561.955
2013-12-26,7286000,563.9,566.219
2013-12-24,5984100,567.67,568.8675
2013-12-23,17903800,570.09,567.8925
2013-12-20,15586200,549.02,547.719375
2013-12-19,11439600,544.46,546.922525
2013-12-18,20209400,550.77,547.68
2013-12-17,8210800,554.99,555.90375
2013-12-16,10092600,557.5,557.542225
2013-12-13,11886500,554.43,558.4575
2013-12-12,9367500,560.54,562.012875
2013-12-11,12847100,561.36,564.755
2013-12-10,9938200,565.55,564.5525
2013-12-09,11446200,566.43,564.45255
2013-12-06,12298300,560.02,563.0325
2013-12-05,15985000,567.901,570.5242
2013-12-04,13493200,565,565.1275
2013-12-03,16106000,566.322,562.1705
2013-12-02,16876600,551.23,556.094975
2013-11-29,11361700,556.07,552.9225
2013-11-27,12980300,545.96,540.41745
2013-11-26,14335100,533.4,529.415
2013-11-25,8189700,523.74,522.9075
2013-11-22,7990200,519.8,520.0025
2013-11-21,9358100,521.136,518.404
2013-11-20,6925600,515,517.245
2013-11-19,7462100,519.55,519.9825
2013-11-18,8748000,518.629,522.25225
2013-11-15,11354300,524.991,526.28775
2013-11-14,10086400,528.16,525.53
2013-11-13,7043600,520.634,519.461
2013-11-12,7295600,520.01,519.65
2013-11-11,8123300,519.048,518.7795
2013-11-08,9975600,520.56,517.215
2013-11-07,9379300,512.492,516.9105
2013-11-06,7977700,520.92,522.0325
2013-11-05,9471900,525.449,525.4785
2013-11-04,8736700,526.75,523.37
2013-11-01,9817500,520.03,521.1725
2013-10-31,9846300,522.702,524.1155
2013-10-30,12648700,524.896,522.2615
2013-10-29,22707400,516.678,526.6845
2013-10-28,19658600,529.876,528.2815
2013-10-25,12064000,525.958,528.90325
2013-10-24,13741600,531.91,527.9575
2013-10-23,11204400,524.96,522.1575
2013-10-22,19073700,519.8675,520.688025
2013-10-21,14218100,521.362,517.238
2013-10-18,10376500,508.89,507.4625
2013-10-17,9056900,504.5,502.235
2013-10-16,8967900,501.114,500.916
2013-10-15,11431200,498.68,498.42625
2013-10-14,9353500,496.04,493.2
2013-10-11,9562100,492.812,489.7005
2013-10-10,9950100,489.638,490.0945
2013-10-09,10775900,486.588,484.3245
2013-10-08,10389900,480.94,485.515
2013-10-07,11153300,487.75,488.0775
2013-10-04,9245300,483.03,482.5225
2013-10-03,11526900,483.41,486.752175
2013-10-02,10328000,489.56,487.685
2013-10-01,12638700,487.96,483.48275
2013-09-30,9291300,476.75,477.51775
2013-09-27,8144300,482.75,482.98
2013-09-26,8472200,486.22,486.17
2013-09-25,11319900,481.53,485.450025
2013-09-24,13012300,489.1,491.8175
2013-09-23,27218100,490.64,491.5625
2013-09-20,24975100,467.41,472.49
2013-09-19,14447900,472.3,472.02
2013-09-18,16316500,464.68,463.7175
2013-09-17,14263600,455.32,452.6225
2013-09-16,19418100,450.12,454.987475
2013-09-13,10672700,464.9,467.69235
2013-09-12,14430400,472.69,470.65
2013-09-11,32096300,467.71,468.305025
2013-09-10,26542700,494.64,499.4475
2013-09-09,12167400,506.17,505.6425
2013-09-06,12840200,498.22,496.4975
2013-09-05,8441700,495.27,497.46
2013-09-04,12322600,498.691,499.19275
2013-09-03,11854600,488.58,492.4075
2013-08-30,9724900,487.216,489.6665
2013-08-29,8559200,491.7,492.745
2013-08-28,10986000,490.896,489.674
2013-08-27,15149600,488.59,493.85
2013-08-26,11820200,502.97,503.605
2013-08-23,7954700,501.02,501.7475
2013-08-22,8721700,502.96,502.9325
2013-08-21,11995700,502.36,503.575
2013-08-20,12810300,501.07,505.5425
2013-08-19,18232800,507.74,507.455
2013-08-16,12939500,502.33,501.07
2013-08-15,17510500,497.91,496.453075
2013-08-14,27013300,498.5,498.5075
2013-08-13,31497900,489.57,480.805
2013-08-12,13015500,467.36,462.375
2013-08-09,9530900,454.45,456.8
2013-08-08,9134900,461.01,461.72875
2013-08-07,10673500,464.98,464.3875
2013-08-06,11959200,465.25,466.8325
2013-08-05,11387700,469.45,466.74
2013-08-02,9813700,462.54,460.015
2013-08-01,7366100,456.676,455.622175
2013-07-31,11534200,452.53,453.573125
2013-07-30,11050800,453.32,452.415
2013-07-29,8859200,447.79,444.695
2013-07-26,7148300,440.99,437.9175
2013-07-25,8196200,438.5,439.1025
2013-07-24,21140600,440.51,439.8225
2013-07-23,13192700,418.99,422.665
2013-07-22,7421300,426.31,427.747
2013-07-19,9597200,424.95,429.095
2013-07-18,7817100,431.758,432.6545
2013-07-17,7106800,430.31,430.1125
2013-07-16,7733500,430.195,427.89875
2013-07-15,8639900,427.44,427.1775
2013-07-12,9984400,426.51,426.84
2013-07-11,11653300,427.288,424.914525
2013-07-10,10050200,420.73,420.845
2013-07-09,12592300,422.35,417.4575
2013-07-08,10647800,415.05,416.7025
2013-07-05,9786600,417.42,419.1125
2013-07-03,8604600,420.8,420.5225
2013-07-02,16780900,418.49,414.8875
2013-07-01,13966200,409.22,406.35
2013-06-28,20661300,396.53,394.2575
2013-06-27,12044500,393.78,396.99
2013-06-26,13133000,398.07,400.605
2013-06-25,11220100,402.63,403.7375
2013-06-24,17169500,402.54,404.1625
2013-06-21,17182800,413.5,415.022525
2013-06-20,12761100,416.838,419.322
2013-06-19,11105000,423,427.265
2013-06-18,6965200,431.77,432.11
2013-06-17,9264800,432,432.375375
2013-06-14,9709500,430.05,432.56
2013-06-13,10208300,435.965,433.58875
2013-06-12,9472400,432.19,436.11
2013-06-11,10218300,437.6,437.354975
2013-06-10,16076900,438.89,442.37475
2013-06-07,14447700,441.811,438.58025
2013-06-06,14890500,438.46,441.245
2013-06-05,10378200,445.11,446.2975
2013-06-04,10454600,449.31,451.0875
2013-06-03,13298300,450.72,449.0725
2013-05-31,13725100,449.735,452.20875
2013-05-30,12625700,451.58,449.06
2013-05-29,11806300,444.95,442.9625
2013-05-28,13790900,441.439,445.82475
2013-05-24,9863100,445.15,443.005
2013-05-23,12607900,442.14,440.01
2013-05-22,15822800,441.354,442.993475
2013-05-21,16286500,439.66,439.3725
2013-05-20,16127800,442.93,437.685
2013-05-17,15282300,433.26,435.8525
2013-05-16,21543000,434.578,428.642
2013-05-15,26486200,428.85,432.8425
2013-05-14,15968500,443.86,448.765
2013-05-13,11319600,454.74,453.9125
2013-05-10,11959000,452.97,455.2825
2013-05-09,14231700,456.77,458.79
2013-05-08,16878500,463.84,461.015
2013-05-07,17276900,458.658,460.7695
2013-05-06,17737200,460.71,458.2325
2013-05-03,12903600,449.98,450.9175
2013-05-02,15065300,445.52,444.13
2013-05-01,18103900,439.29,440.7675
2013-04-30,24697800,442.78,438.8
2013-04-29,22868800,430.12,426.04675
2013-04-26,27289200,417.205,413.5085
2013-04-25,13744200,408.38,410.13625
2013-04-24,34630400,405.462,401.688
2013-04-23,23722800,406.13,404.32775
2013-04-22,15354300,398.67,396.19625
2013-04-19,21759800,390.53,390.8
2013-04-18,23796400,392.05,398.143
2013-04-17,33752000,402.8,410.445
2013-04-16,10920400,426.24,423.7475
2013-04-15,11340000,419.85,423.5725
2013-04-12,8521900,429.8,431.7975
2013-04-11,11727300,434.33,434.31
2013-04-10,13426000,435.69,431.715
2013-04-09,10950500,426.98,426.1475
2013-04-08,10743900,426.21,425.2625
2013-04-05,13703400,423.2,423.0825
2013-04-04,12801700,427.72,430.4325
2013-04-03,12972000,431.99,432.7375
2013-04-02,18911400,429.792,430.483
2013-04-01,13919000,428.91,435.562
2013-03-28,15815700,442.66,446.47975
2013-03-27,11829900,452.08,454.017525
2013-03-26,10510500,461.136,463.236475
2013-03-25,17897700,463.58,465
2013-03-22,14110900,461.91,457.925
2013-03-21,13687700,452.73,452.7575
2013-03-20,11023600,452.08,454.18
2013-03-19,18813400,454.49,455.865
2013-03-18,21649900,455.72,448.9575
2013-03-15,22998600,443.66,440.7675
2013-03-14,10852700,432.5,432.605
2013-03-13,14483900,428.35,429.165
2013-03-12,16639700,428.43,432.62
2013-03-11,16937000,437.87,432.942475
2013-03-08,13981500,431.72,431.39
2013-03-07,16731200,430.582,427.038
2013-03-06,16437500,425.662,429.963
2013-03-05,22801200,431.144,427.141
2013-03-04,20812700,420.05,423.762475
2013-03-01,19730300,430.47,434.157475
2013-02-28,11518400,441.4,443.68
2013-02-27,20976800,444.57,446.5225
2013-02-26,17910700,448.97,445.4975
2013-02-25,13306400,442.8,448.585
2013-02-22,11809100,450.81,449.565
2013-02-21,15970800,446.06,446.0125
2013-02-20,17010800,448.85,453.2575
2013-02-19,15563700,459.99,459.4175
2013-02-15,13990900,460.16,464.7725
2013-02-14,12688400,466.59,466.692475
2013-02-13,16971700,467.01,467.77
2013-02-12,21751900,467.9,474.3835
2013-02-11,18481800,479.93,478.655
2013-02-08,22612800,474.98,474.01
2013-02-07,25163600,468.22,463.8975
2013-02-06,21203800,457.35,458.225
2013-02-05,20476700,457.844,450.9635
2013-02-04,17039900,442.316,448.5415
2013-02-01,19267300,453.62,455.14
2013-01-31,11404800,455.49,456.6825
2013-01-30,14898400,456.83,457.7325
2013-01-29,20398500,458.27,457.2725
2013-01-28,28054200,449.83,444.18125
2013-01-25,43143800,439.88,445.7
2013-01-24,52173300,450.5,456.62
2013-01-23,30768200,514.005,510.64375
2013-01-22,16483800,504.77,503.46
2013-01-18,16890100,500,499.284
2013-01-17,16202800,502.68,506.4425
2013-01-16,24671600,506.09,500.6675
2013-01-15,31313300,485.92,491.6475
2013-01-14,26221700,501.75,502.61
2013-01-11,12518100,520.3,521.41
2013-01-10,21469500,523.51,524.075
2013-01-09,14557300,517.1,520.14885
2013-01-08,16382400,525.31,526.915
2013-01-07,17291300,523.9,522.6
2013-01-04,21226200,527,532.105875
2013-01-03,12605900,542.0959,545.161475
2013-01-02,20018500,549.03,549.87
2012-12-31,23553300,532.1729,521.775725
2012-12-28,12652800,509.5892,510.6198
2012-12-27,16254300,515.06,512.3775
2012-12-26,10801300,512.9995,515.644875
2012-12-24,6276900,520.168,520.8695
2012-12-21,21295300,519.33,515.4275
2012-12-20,17203200,521.7302,525.20255
2012-12-19,16048900,526.31,529.245
2012-12-18,22345900,533.9,528.5125
2012-12-17,27057400,518.83,512.2475
2012-12-14,36056400,509.794,512.064
2012-12-13,22330700,529.69,531.069975
2012-12-12,17398000,539,542.760025
2012-12-11,21155200,541.388,542.022
2012-12-10,22517300,529.8209,528.727725
2012-12-07,28108600,533.25,542.9625
2012-12-06,42043300,547.2445,537.031125
2012-12-05,37308500,538.7923,553.930575
2012-12-04,19895300,575.8454,577.89385
2012-12-03,13010000,586.19,589.9825
2012-11-30,13975700,585.28,585.7875
2012-11-29,18382100,589.36,589.76875
2012-11-28,18602300,582.94,579.5675
2012-11-27,19047500,584.78,586.2125
2012-11-26,22520700,589.53,582.285
2012-11-23,9743800,571.5,568.3175
2012-11-21,13321500,561.7,562.48
2012-11-20,22955500,560.9134,564.83835
2012-11-19,29404200,565.73,553.454925
2012-11-16,45246200,527.678,522.157025
2012-11-15,28211100,525.62,531.3175
2012-11-14,17041800,536.88,541.5025
2012-11-13,19033900,542.898,542.162
2012-11-12,18421500,542.83,547.5325
2012-11-09,33211200,547.06,544.02
2012-11-08,37719500,537.75,548.975
2012-11-07,28344600,558.0019,565.531725
2012-11-06,13389900,582.8495,585.977375
2012-11-05,18897700,584.6211,583.376525
2012-11-02,21406200,576.8,586.0975
2012-11-01,12903500,596.5399,597.982475
2012-10-31,18214400,595.32,594.965
2012-10-26,36372600,604,604.6075
2012-10-25,23440200,609.538,614.272
2012-10-24,19947400,616.83,618.865
2012-10-23,25255200,613.3554,622.48885
2012-10-22,19526100,634.03,623.1475
2012-10-19,26574500,609.84,620.57
2012-10-18,17022300,632.64,636.0725
2012-10-17,13894200,644.6136,647.5684
2012-10-16,19634700,649.7925,641.608125
2012-10-15,15446500,634.76,631.5225
2012-10-12,16429100,629.714,629.9885
2012-10-11,19502900,628.1,637.475
2012-10-10,18227000,640.91,640.6575
2012-10-09,29949900,635.85,634.635
2012-10-08,22785500,638.17,642.18
2012-10-05,21214500,652.59,658.7675
2012-10-04,13240200,666.8,669.4625
2012-10-03,15152900,671.45,667.7
2012-10-02,22428300,661.31,660.03
2012-10-01,19414100,659.39,666.035
2012-09-28,19111100,667.105,673.42875
2012-09-27,21217500,681.32,672.0325
2012-09-26,20589400,665.18,666.9525
2012-09-25,18528200,673.54,681.895
2012-09-24,22848800,690.79,688.9425
2012-09-21,20413900,700.095,701.734175
2012-09-20,12020300,698.7,697.885
2012-09-19,11674100,702.1,701.48
2012-09-18,13339400,701.91,700.135
2012-09-17,14215400,699.781,698.38525
2012-09-14,21445500,691.28,691.52625
2012-09-13,21370000,682.98,680.155
2012-09-12,25436900,669.79,665.635
2012-09-11,17999400,660.59,663.075
2012-09-10,17428500,662.74,672.145
2012-09-07,11773800,680.44,679.185
2012-09-06,13971300,676.27,674.6325
2012-09-05,12013400,670.23,672.9375
2012-09-04,13139000,674.97,670.0925
2012-08-31,12082900,665.24,664.585
2012-08-30,10810700,663.868,667.22875
2012-08-29,7243100,673.466,674.7465
2012-08-28,9550600,674.8,674.137575
2012-08-27,15250300,675.68,677.52
2012-08-24,15619300,663.222,661.9405
2012-08-23,15004600,662.63,664.9475
2012-08-22,20190100,668.87,660.1
2012-08-21,29025700,656.062,663.023
2012-08-20,21906600,665.15,657.5525
2012-08-17,15812900,648.11,643.7775
2012-08-16,9090500,636.34,633.7025
2012-08-15,9190800,630.83,630.97
2012-08-14,12148900,631.69,633.095
2012-08-13,9958300,630,626.66
2012-08-10,6962100,621.7,620.2175
2012-08-09,7915800,620.73,619.5275
2012-08-08,8739500,619.86,620.0575
2012-08-07,10373100,620.914,621.681
2012-08-06,10789400,622.55,619.992
2012-08-03,12318600,615.7,614.7175
2012-08-02,11862800,607.79,605.3925
2012-08-01,13732200,606.81,610.52875
2012-07-31,16511700,610.76,607.1025
2012-07-30,13540800,595.03,593.3025
2012-07-27,14426300,585.16,579.3975
2012-07-26,14522600,574.88,576.35
2012-07-25,31332600,574.97,575.0575
2012-07-24,20183300,600.92,604.1225
2012-07-23,17427700,603.83,597.96
2012-07-20,14195400,604.3,608.8675
2012-07-19,15602200,614.32,611.7375
2012-07-18,9025000,606.26,606.1875
2012-07-17,10486600,606.94,608.095
2012-07-16,10759300,606.91,607.1675
2012-07-13,11122400,604.97,603.7775
2012-07-12,15287200,598.9,598.8225
2012-07-11,16761500,604.43,603.8575
2012-07-10,18284200,608.21,612.84
2012-07-09,13550200,613.89,609.3
2012-07-06,14961800,605.88,605.7475
2012-07-05,17299400,609.94,606.1225
2012-07-03,8632600,599.41,597.0725
2012-07-02,14289000,592.52,588.58
2012-06-29,15053600,584,580.0625
2012-06-28,10101300,569.05,570.0825
2012-06-27,7249900,574.5,574.54
2012-06-26,9876300,572.025,571.29375
2012-06-25,10870800,570.765,574.55875
2012-06-22,10159700,582.1,579.6875
2012-06-21,11655400,577.67,582.1925
2012-06-20,12819400,585.741,586.00025
2012-06-19,12907300,587.41,585.9775
2012-06-18,15729000,585.78,578.75
2012-06-15,11973400,574.13,572.325
2012-06-14,12341900,571.53,570.8825
2012-06-13,10485000,572.16,573.885
2012-06-12,15549300,576.16,573.485
2012-06-11,21116600,571.17,579.505
2012-06-08,12411300,580.32,575.376
2012-06-07,13563100,571.72,574.2075
2012-06-06,14337700,571.46,569.645
2012-06-05,13864800,562.83,562.225
2012-06-04,19892700,564.29,560.4475
2012-06-01,18606700,560.99,565.83
2012-05-31,17559800,577.73,577.8575
2012-05-30,18908200,579.17,573.73
2012-05-29,13589600,572.27,570.62
2012-05-25,11732400,562.29,562.8005
2012-05-24,17722500,565.32,569.73
2012-05-23,20889200,570.56,563.5225
2012-05-22,24816800,556.97,563.245
2012-05-21,22539500,561.28,547.8425
2012-05-18,26153300,530.38,532.4825
2012-05-17,25615000,530.12,538.2625
2012-05-16,20032000,546.075,549.51375
2012-05-15,17012000,553.17,557.3975
2012-05-14,12593800,558.22,561.475
2012-05-11,14269500,566.71,567.6325
2012-05-10,11900000,570.52,572.35525
2012-05-09,17168000,569.18,566.92695
2012-05-08,17759000,568.18,566.9975
2012-05-07,16432800,569.48,566.245
2012-05-04,18928300,565.25,571.465
2012-05-03,13948200,581.82,586.005
2012-05-02,15263900,585.98,583.119975
2012-05-01,21821400,582.13,586.255
2012-04-30,18076600,583.98,590.795
2012-04-27,14525800,603,603.6875
2012-04-26,19145300,607.7,609.6975
2012-04-25,32349200,610,612.40875
2012-04-24,38433900,560.28,561.395
2012-04-23,34518900,571.7,568.9
2012-04-20,36820900,572.98,582.35
2012-04-19,29811400,587.44,594.228
2012-04-18,34090400,608.34,611.255
2012-04-17,36626000,609.7,592.6375
2012-04-16,37528100,580.13,594.68
2012-04-13,30701600,605.23,614.3875
2012-04-12,21940600,622.77,624.9
2012-04-11,24879100,626.2,630.65305
2012-04-10,31775900,628.44,634.5925
2012-04-09,21340600,636.23,631.875
2012-04-05,22903500,633.68,629.68
2012-04-04,20463600,624.31,622.88
2012-04-03,29805700,629.32,627.835
2012-04-02,21369700,618.63,609.9025
2012-03-30,26108500,599.55,604.205
2012-03-29,21722800,609.86,611.6075
2012-03-28,23409300,617.62,616.94
2012-03-27,21683200,614.48,610.75
2012-03-26,21276500,606.98,602.295
2012-03-23,15374600,596.05,598.18525
2012-03-22,22281100,599.34,599.2875
2012-03-21,23001500,602.5,604.075
2012-03-20,29166500,605.96,598.5925
2012-03-19,32187000,601.1,597.5725
2012-03-16,29481700,585.57,584.3725
2012-03-15,41418500,585.56,590.9325
2012-03-14,50673000,589.58,584.4375
2012-03-13,24673400,568.1,562.3925
2012-03-12,14545800,552,549.9955
2012-03-09,14961400,545.17,545.0575
2012-03-08,18444900,541.99,537.9475
2012-03-07,28518600,530.69,532.1425
2012-03-06,28937100,530.26,525.95775
2012-03-05,28897300,533.16,538.015
2012-03-02,15418300,545.18,544.685
2012-03-01,24402500,544.47,544.905
2012-02-29,34000400,542.44,541.8275
2012-02-28,21442400,535.41,531.1575
2012-02-27,19556500,525.76,522.9625
2012-02-24,14824000,522.41,520.905
2012-02-23,20286700,516.39,514.5649
2012-02-22,17260800,513.04,512.67
2012-02-21,21628400,514.85,510.175
2012-02-17,19135900,502.12,503.325
2012-02-16,33734000,502.21,496.3075
2012-02-15,53790000,497.67,508.7775
2012-02-14,16442800,509.46,506.42
2012-02-13,18472000,502.6,500.7625
2012-02-10,22546500,493.42,492.6375
2012-02-09,31579100,493.17,487.81
2012-02-08,14567500,476.68,473.4175
2012-02-07,11293700,468.83,467.10275
2012-02-06,8907600,463.97,461.38275
2012-02-03,10235700,459.68,458.135
2012-02-02,6671300,455.12,455.5425
2012-02-01,9644500,456.19,457.285
2012-01-31,13988700,456.48,455.845
2012-01-30,13547900,453.01,449.5025
2012-01-27,10703900,447.28,445.9675
2012-01-26,11570900,444.63,446.23
2012-01-25,34225500,446.66,449.82
2012-01-24,19558500,420.41,422.54005
2012-01-23,10930800,427.409,425.20725
2012-01-20,14784800,420.3,423.76
2012-01-19,9347800,427.75,428.94475
2012-01-18,9885400,429.11,427.96
2012-01-17,8674900,424.7,424.4625
2012-01-13,8072200,419.81,419.655
2012-01-12,7592400,421.39,421.33
2012-01-11,7681600,422.55,421.8475
2012-01-10,9221300,423.24,424.162525
2012-01-09,14072300,421.73,424.082525
2012-01-06,11367600,422.4,421.035
2012-01-05,9688200,418.03,416.05
2012-01-04,9286500,413.44,411.85
2012-01-03,10793600,411.23,410.5325
2011-12-30,6416500,405,404.57
2011-12-29,7713500,405.12,403.67
2011-12-28,8166500,402.64,404.78
2011-12-27,9467000,406.53,405.435
2011-12-23,9621400,403.33,401.52625
2011-12-22,7227100,398.55,397.695
2011-12-21,9391000,396.445,395.61125
2011-12-20,12043400,395.95,391.7675
2011-12-19,8411800,382.21,382.5025
2011-12-16,15052800,381.02,381.275
2011-12-15,9150000,378.94,381.08
2011-12-14,14531700,380.19,382.9875
2011-12-13,12104600,388.81,391.0775
2011-12-12,10752400,391.84,391.7175
2011-12-09,10606900,393.62,392.885
2011-12-08,13441300,390.66,391.96
2011-12-07,10883800,389.09,389.180625
2011-12-06,10128500,390.95,391.8675
2011-12-05,12757500,393.01,393.3245
2011-12-02,13537700,389.7,390.434975
2011-12-01,13827900,387.93,385.055
2011-11-30,14497800,382.2,381.0165
2011-11-29,13423400,373.2,374.5175
2011-11-28,12371900,376.12,373.88
2011-11-25,9098600,363.57,366.615
2011-11-23,15295400,366.99,371.055
2011-11-22,14607900,376.51,374.1
2011-11-21,15999300,369.01,369.25
2011-11-18,13283500,374.94,377.1825
2011-11-17,17139300,377.41,380.3675
2011-11-16,12471800,384.77,387.37
2011-11-15,15386100,388.83,384.645
2011-11-14,15460900,379.26,381.557525
2011-11-11,23349500,384.62,385.0475
2011-11-10,26598300,385.22,390.4025
2011-11-09,19953000,395.28,396.8425
2011-11-08,14301500,406.23,404.5
2011-11-07,9652700,399.73,398.9425
2011-11-04,10793900,400.24,401.2175
2011-11-03,15763800,403.07,400.225
2011-11-02,11691100,397.41,398.2625
2011-11-01,18992500,396.51,396.66
2011-10-31,13767900,404.78,404.395
2011-10-28,11530100,404.95,404.2025
2011-10-27,17666600,404.69,405.785
2011-10-26,16296600,400.6,399.51525
2011-10-25,15372400,397.77,401.6825
2011-10-24,17933500,405.77,400.9625
2011-10-21,22187300,392.87,395.215
2011-10-20,19616800,395.31,397.4675
2011-10-19,39430700,398.62,401.54725
2011-10-18,31485800,422.24,421.199175
2011-10-17,24501600,419.99,421.0925
2011-10-14,20477400,422,419.025
2011-10-13,15220900,408.43,406.1725
2011-10-12,22224500,402.19,404.73
2011-10-11,21631700,400.29,396.885
2011-10-10,15804100,388.81,383.73
2011-10-07,19123500,369.8,372.95225
2011-10-06,29020800,377.37,376.821125
2011-10-05,28088200,378.25,371.5575
2011-10-04,44059900,372.5,370.7775
2011-10-03,23896400,374.6,377.69525
2011-09-30,19558600,381.32,384.6275
2011-09-29,23253100,390.57,395.2275
2011-09-28,15344200,397.01,399.3625
2011-09-27,22589200,399.26,403.825
2011-09-26,29031300,403.17,399.5775
2011-09-23,19509900,404.3,402.7925
2011-09-22,34588600,401.82,402.3425
2011-09-21,21642000,412.14,416.3425
2011-09-20,27705500,413.45,415.6875
2011-09-19,29423600,411.63,404.266125
2011-09-16,24946900,400.5,397.89325
2011-09-15,14922100,392.96,391.9875
2011-09-14,19097300,389.3,388.5725
2011-09-13,15734300,384.62,383.305
2011-09-12,16708300,379.94,377.1525
2011-09-09,20171900,377.48,380.6075
2011-09-08,14862800,384.14,384.365
2011-09-07,12520600,383.93,384.2725
2011-09-06,18203500,379.74,373.48
2011-09-02,15676400,374.05,374.655
2011-09-01,12275900,381.03,383.727475
2011-08-31,18663800,384.83,387.335
2011-08-30,14925800,389.99,389.0725
2011-08-29,14473900,389.97,389.4125
2011-08-26,22909900,383.58,377.3377
2011-08-25,31119500,373.72,369.8125
2011-08-24,22366700,376.18,374.8025
2011-08-23,23458400,373.6,366.135
2011-08-22,19118400,356.44,360.23
2011-08-19,27710300,356.03,360.3
2011-08-18,30408400,366.05,367.7275
2011-08-17,15787900,380.44,381.3175
2011-08-16,17812500,380.48,380.3575
2011-08-15,16448000,383.41,381.525
2011-08-12,18892000,376.99,377.2325
2011-08-11,26498900,373.7,371.0975
2011-08-10,31380600,363.69,367.9975
2011-08-09,38663700,374.01,366.23
2011-08-08,40851200,353.21,358.9225
2011-08-05,43021100,373.62,375.0325
2011-08-04,31121700,377.37,383.8625
2011-08-03,26161000,392.57,389.835
2011-08-02,22840700,388.91,393.2025
2011-08-01,21887000,396.75,396.6
2011-07-29,22592300,390.48,389.3175
2011-07-28,21215500,391.82,392.14
2011-07-27,23547300,392.59,396.9925
2011-07-26,17020800,403.41,401.8975
2011-07-25,21064500,398.5,394.6175
2011-07-22,18454600,393.3,391.105
